Node	Time	ActivationUpPrice
32	10	27.0
32	11	23.96
32	12	8.0
32	13	0.01
32	14	19.0
32	15	24.69
32	16	25.0
32	17	23.13
32	18	24.72
32	19	28.0
32	20	30.0
32	21	30.0
32	22	25.0
32	23	23.18
32	24	23.27
33	1	26.53
33	2	35.0
33	3	33.0
33	4	21.92
33	5	20.76
33	6	21.91
33	7	26.05
33	8	28.41
33	9	28.91
33	10	25.04
33	11	13.01
33	12	0.01
33	13	-0.01
33	14	15.05
33	15	26.41
33	16	30.52
33	17	30.41
33	18	29.3
33	19	28.42
33	20	27.03
33	21	26.99
33	22	26.49
33	23	27.56
33	24	27.48
34	1	68.64
34	2	60.5
34	3	60.5
34	4	60.5
34	5	60.5
34	6	60.5
34	7	60.5
34	8	60.5
34	9	60.5
34	10	29.0
34	11	19.0
34	12	11.0
34	13	11.0
34	14	9.16
34	15	8.1
34	16	36.82
34	17	65.17
34	18	69.0
34	19	61.5
34	20	51.0
34	21	50.5
34	22	50.22
34	23	47.37
34	24	48.06
35	1	29.88
35	2	30.0
35	3	30.0
35	4	28.9
35	5	28.18
35	6	27.03
35	7	30.0
35	8	33.41
35	9	40.0
35	10	36.0
35	11	23.0
35	12	3.24
35	13	11.67
35	14	11.67
35	15	1.05
35	16	32.0
35	17	30.0
35	18	30.0
35	19	28.89
35	20	28.42
35	21	29.67
35	22	30.15
35	23	28.9
35	24	24.1
36	1	20.92
36	2	20.43
36	3	19.98
36	4	19.93
36	5	19.96
36	6	22.01
36	7	30.0
36	8	30.0
36	9	29.87
36	10	28.98
36	11	23.6
36	12	23.51
36	13	23.33
36	14	23.12
36	15	22.98
36	16	23.25
36	17	23.06
36	18	23.07
36	19	25.0
36	20	25.0
36	21	22.96
36	22	22.91
36	23	22.44
36	24	19.91
37	1	13.62
37	2	13.06
37	3	12.74
37	4	12.93
37	5	13.05
37	6	14.42
37	7	16.5
37	8	29.0
37	9	29.0
37	10	29.0
37	11	16.0
37	12	14.01
37	13	12.48
37	14	14.53
37	15	15.01
37	16	15.06
37	17	17.0
37	18	17.0
37	19	17.0
37	20	17.0
37	21	14.98
37	22	14.74
37	23	14.01
37	24	5.18
38	1	77.0
38	2	69.75
38	3	66.0
38	4	64.0
38	5	64.0
38	6	64.0
38	7	64.45
38	8	68.55
38	9	75.0
38	10	78.85
38	11	74.07
38	12	73.01
38	13	69.75
38	14	70.79
38	15	73.39
38	16	81.0
38	17	95.0
38	18	102.0
38	19	102.0
38	20	91.57
38	21	88.0
38	22	73.39
38	23	70.42
38	24	66.99
39	1	56.0
39	2	56.0
39	3	56.0
39	4	56.0
39	5	51.35
39	6	52.35
39	7	59.93
39	8	85.66
39	9	85.66
39	10	76.27
39	11	67.81
39	12	59.12
39	13	62.5
39	14	55.0
39	15	55.0
39	16	59.44
39	17	55.93
39	18	67.0
39	19	67.0
39	20	64.0
39	21	64.0
39	22	51.54
39	23	50.53
39	24	50.13
40	1	35.0
40	2	25.64
40	3	25.51
40	4	26.47
40	5	25.15
40	6	35.97
40	7	39.53
40	8	71.77
40	9	78.52
40	10	57.38
40	11	48.27
40	12	43.81
40	13	46.0
40	14	55.0
40	15	50.0
40	16	51.0
40	17	55.0
40	18	55.0
40	19	46.0
40	20	40.0
40	21	38.01
40	22	38.02
40	23	37.55
40	24	35.63
41	1	37.24
41	2	37.15
41	3	37.04
41	4	37.09
41	5	37.49
41	6	37.69
41	7	39.77
41	8	39.95
41	9	39.94
41	10	41.0
41	11	41.0
41	12	40.0
41	13	38.5
41	14	40.0
41	15	42.0
41	16	47.0
41	17	48.0
41	18	45.0
41	19	46.0
41	20	42.0
41	21	38.52
41	22	34.99
41	23	26.18
41	24	0.0
42	1	57.44
42	2	53.44
42	3	51.39
42	4	50.32
42	5	49.37
42	6	48.92
42	7	48.0
42	8	48.97
42	9	47.28
42	10	52.0
42	11	52.0
42	12	53.0
42	13	55.0
42	14	58.0
42	15	57.5
42	16	51.78
42	17	53.63
42	18	65.59
42	19	71.38
42	20	68.4
42	21	62.64
42	22	57.81
42	23	55.59
42	24	52.44
43	1	50.09
43	2	48.77
43	3	49.55
43	4	49.56
43	5	52.65
43	6	55.42
43	7	56.66
43	8	59.09
43	9	61.78
43	10	61.68
43	11	61.8
43	12	61.89
43	13	62.61
43	14	62.92
43	15	63.9
43	16	88.97
43	17	105.07
43	18	123.47
43	19	113.66
43	20	104.19
43	21	89.13
43	22	81.83
43	23	64.4
43	24	62.19
44	1	38.0
44	2	33.56
44	3	32.03
44	4	32.29
44	5	36.7
44	6	41.72
44	7	49.18
44	8	62.04
44	9	65.67
44	10	73.0
44	11	84.5
44	12	85.0
44	13	90.16
44	14	90.87
44	15	82.0
44	16	88.0
44	17	88.0
44	18	88.08
44	19	80.11
44	20	66.77
44	21	70.0
44	22	70.0
44	23	72.5
44	24	69.0
45	1	52.04
45	2	47.53
45	3	42.29
45	4	36.69
45	5	42.0
45	6	47.0
45	7	47.0
45	8	49.0
45	9	47.0
45	10	47.0
45	11	47.16
45	12	50.81
45	13	49.26
45	14	49.08
45	15	49.31
45	16	52.0
45	17	60.0
45	18	60.0
45	19	60.0
45	20	63.0
45	21	63.0
45	22	64.0
45	23	64.0
45	24	63.5
46	1	64.02
46	2	62.77
46	3	62.17
46	4	62.74
46	5	64.92
46	6	68.58
46	7	83.5
46	8	106.0
46	9	107.0
46	10	87.0
46	11	73.39
46	12	69.67
46	13	67.32
46	14	67.21
46	15	68.38
46	16	69.96
46	17	77.24
46	18	96.9
46	19	115.87
46	20	115.55
46	21	91.0
46	22	77.67
46	23	77.2
46	24	70.5
47	1	39.35
47	2	39.23
47	3	39.15
47	4	39.2
47	5	39.93
47	6	42.27
47	7	43.25
47	8	43.33
47	9	42.39
47	10	41.82
47	11	42.39
47	12	42.18
47	13	41.84
47	14	41.74
47	15	40.83
47	16	42.01
47	17	44.0
47	18	44.0
47	19	42.66
47	20	42.18
47	21	41.54
47	22	39.73
47	23	38.4
47	24	39.45
48	1	64.38
48	2	63.22
48	3	61.1
48	4	58.96
48	5	58.82
48	6	60.88
48	7	64.23
48	8	78.0
48	9	87.0
48	10	72.79
48	11	75.0
48	12	73.0
48	13	69.0
48	14	60.26
48	15	63.1
48	16	68.65
48	17	75.78
48	18	92.06
48	19	96.78
48	20	88.21
48	21	75.71
48	22	69.78
48	23	66.2
48	24	63.07
49	1	41.44
49	2	40.43
49	3	38.29
49	4	35.05
49	5	39.07
49	6	41.52
49	7	44.95
49	8	55.28
49	9	67.09
49	10	59.64
49	11	59.59
49	12	60.48
49	13	61.23
49	14	66.71
49	15	75.32
49	16	93.0
49	17	93.0
49	18	99.0
49	19	99.0
49	20	99.0
49	21	87.11
49	22	78.67
49	23	74.64
49	24	67.46
50	1	43.19
50	2	44.36
50	3	38.37
50	4	17.29
50	5	8.8
50	6	9.08
50	7	17.0
50	8	35.26
50	9	47.46
50	10	48.45
50	11	49.44
50	12	49.09
50	13	48.82
50	14	46.92
50	15	43.94
50	16	49.62
50	17	52.34
50	18	55.15
50	19	57.3
50	20	56.19
50	21	54.08
50	22	52.85
50	23	50.81
50	24	42.37
51	1	26.54
51	2	22.73
51	3	15.66
51	4	9.44
51	5	10.5
51	6	18.88
51	7	25.74
51	8	36.56
51	9	47.02
51	10	47.18
51	11	43.15
51	12	42.64
51	13	44.39
51	14	45.01
51	15	50.08
51	16	59.53
51	17	66.67
51	18	78.18
51	19	80.64
51	20	76.43
51	21	70.15
51	22	69.21
51	23	49.79
51	24	39.15
52	1	50.0
52	2	47.0
52	3	43.57
52	4	42.64
52	5	41.19
52	6	39.41
52	7	40.24
52	8	42.4
52	9	45.18
52	10	44.71
52	11	44.93
52	12	45.59
52	13	45.94
52	14	46.21
52	15	50.0
52	16	50.0
52	17	50.81
52	18	52.42
52	19	60.0
52	20	60.0
52	21	54.0
52	22	53.0
52	23	48.46
52	24	43.71
53	1	53.15
53	2	52.35
53	3	53.61
53	4	52.0
53	5	52.0
53	6	53.73
53	7	54.71
53	8	60.09
53	9	57.48
53	10	55.43
53	11	54.09
53	12	53.05
53	13	52.51
53	14	51.57
53	15	51.09
53	16	52.12
53	17	56.28
53	18	57.34
53	19	56.53
53	20	55.49
53	21	53.95
53	22	52.27
53	23	49.89
53	24	47.36
54	1	25.0
54	2	25.0
54	3	-0.37
54	4	-0.51
54	5	-0.09
54	6	-0.01
54	7	30.0
54	8	36.0
54	9	31.5
54	10	5.06
54	11	17.02
54	12	17.02
54	13	17.0
54	14	19.0
54	15	19.0
54	16	25.44
54	17	31.21
54	18	34.97
54	19	47.0
54	20	47.0
54	21	47.0
54	22	38.4
54	23	36.81
54	24	38.4
55	1	28.85
55	2	28.58
55	3	28.47
55	4	29.21
55	5	28.6
55	6	29.08
55	7	30.29
55	8	46.0
55	9	48.0
55	10	48.0
55	11	47.0
55	12	45.0
55	13	45.0
55	14	34.36
55	15	33.16
55	16	46.0
55	17	46.0
55	18	32.48
55	19	48.0
55	20	45.5
55	21	32.58
55	22	44.0
55	23	44.0
55	24	30.32
56	1	68.0
56	2	63.0
56	3	52.0
56	4	50.0
56	5	52.0
56	6	63.0
56	7	63.0
56	8	67.5
56	9	67.5
56	10	70.0
56	11	70.0
56	12	68.5
56	13	63.5
56	14	62.5
56	15	63.5
56	16	62.23
56	17	66.9
56	18	69.24
56	19	64.28
56	20	60.79
56	21	50.98
56	22	45.43
56	23	42.35
56	24	30.92
57	1	73.0
57	2	73.15
57	3	73.0
57	4	70.51
57	5	69.5
57	6	69.5
57	7	78.0
57	8	79.2
57	9	69.79
57	10	59.48
57	11	54.85
57	12	52.22
57	13	64.0
57	14	64.0
57	15	66.5
57	16	66.5
57	17	66.5
57	18	61.03
57	19	61.59
57	20	59.86
57	21	62.5
57	22	66.0
57	23	65.0
57	24	55.17
58	1	63.52
58	2	54.97
58	3	55.15
58	4	59.39
58	5	63.3
58	6	64.3
58	7	110.0
58	8	113.54
58	9	130.0
58	10	132.0
58	11	124.0
58	12	113.0
58	13	109.5
58	14	170.0
58	15	170.0
58	16	185.0
58	17	1000.0
58	18	1000.0
58	19	335.16
58	20	135.91
58	21	124.0
